Filename;track type;Acc.%,Error 0;Error 1;Error 2;Error 3;TP;FP;FN;TN;Precision;Recall;F-measure
Renaissance_Renaissance-Late_Victoria_Beata_Es_Virgo_Maria-2b.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Trahe_Me_Post_Te-5-Benedictus-1c.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR11-Iesum_Tradidit_Impius-t.mid (0, 1, 0, 0)
Romanticism_Post-romanticism_Saint_Saens_Saint-Saens_carnaval12.mid (1, 0, 0, 0)
Baroque_Baroque-Middle_Becker_02mfrfr_m.mid (1, 0, 0, 0)
Romanticism_Romanticism_Sarasate_Sarasate_Zapateado.mid (1, 0, 0, 0)
mozart00.mid (1, 0, 0, 0)
Renaissance_Renaissance-Early_Binchois_Binchois16.mid (1, 0, 0, 0)
minuetg.mid (1, 0, 0, 0)
Romanticism_Post-romanticism_Scriabin_prelude_op11_no18.mid (0, 1, 0, 0)
Classicism_Classicism_Haydn_haydn-6.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_LJbis2-Vau_Et_Egressus_Est-b.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ave_Maria-a_8-2s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-01-Introitus-t.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_LJ9-Incipit_Oratio_Jeremiae-2t.mid (1, 0, 0, 0)
lasso_kyrie_eleison.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_Goldberg_Variations_Aria.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_p02cmin.mid (0, 1, 0, 0)
Romanticism_Romanticism_Wagner_VALKYRIE.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_bach_cantata_150_7.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_aria.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Haendel_sheba.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_ARTFUG10.mid (1, 0, 0, 0)
ADAGOP26.mid (0, 0, 0, 1)
Medieval_ArsNova_Henry4_henryvi_sanctus.mid (1, 0, 0, 0)
Romanticism_Romanticism_Jullien_Jullien_Tarantelle.mid (1, 0, 0, 0)
hydnlark.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_jsbart1.mid (1, 0, 0, 0)
Madama_Butterfly_Di_G.Puccini_Un_Bel_Di_Vedremo.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_WT1_7B.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_bjs83104.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_PFA-3ALG.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Haendel_HANDELO2.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis-s.mid (1, 0, 0, 0)
Romanticism_Post-romanticism_Saint_Saens_893aquar07.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Falsobordon-5-1t.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Vivaldi_Violin_Concerto_in_Bb_RV.383a_Op.4_No.1_3._Allegro_from_La_stravaganza_David_Rothschild_Vivaldi.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Conditor_Alme_Siderum-s.mid (1, 0, 0, 0)
x.cgi_mid_mozart_wamk594.mid (0, 0, 0, 1)
brahms09.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_3rdSymph_SYM3-2.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ave_Maris_Stella-2-Gloria-c.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Simile_Est_Regnum_Coelorum-5-Benedictus-b.mid (0, 1, 0, 0)
Laetatus_Sum_5_Agnus_Dei_1b.mid (1, 0, 0, 0)
Romanticism_Romanticism_Schumann_Bilder_ais_Osten_Op.66_no.5.mid (0, 1, 0, 0)
Classicism_Classicism_Mozart_mozart-2.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_OD-02-Introitus.mid (1, 0, 0, 0)
Renaissance_Renaissance-Early_Anonymous_verbum_carum_factum_est-Early.mid (1, 0, 0, 0)
Romanticism_Romanticism_Chopin_Nocturne_No14_in_F#m_Op.48_Nocturne_No2.mid (0, 0, 0, 1)
clementi_sonatina_gradus_1.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ad_Caenam_Agni_Providi.mid (1, 0, 0, 0)
Romanticism_Romanticism_Schubert_First_Waltz_No.2.mid (1, 0, 0, 0)
morley_clorinda.mid (1, 0, 0, 0)
O_Magnum_Mysterium_1_Kyrie_b.mid (0, 1, 0, 0)
Gaudeamus_6_Agnus_Dei_1c.mid (1, 0, 0, 0)
Medieval_ArsNova_Solage_solage-le_basile.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_Grieg_holberg_suite_op40_1mov_edvard_grieg.mid (1, 0, 0, 0)
bjwaltze.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Vidi_Speciosam-1-Kyrie-1s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_SV08-Beatus_Vir-2s.mid (1, 0, 0, 0)
Baroque_Baroque-Middle_Uccellini_35op8sy_m.mid (1, 0, 0, 0)
XXCentury_XX-Nationalism_Barrios_Mangore_abarrios-epitafio.mid (0, 1, 0, 0)
FW164.mid (0, 0, 0, 1)
motet.mid (1, 0, 0, 0)
983czerny12reg.mid (0, 0, 0, 1)
adieu_corage_adieu.mid (1, 0, 0, 0)
moz24cm2.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_Surge_Propera-2-Gloria-2t.mid (1, 0, 0, 0)
XXCentury_Impressionism_Debussy_0_pr1no2.mid (1, 0, 0, 0)
clementi_sonatina_gradus_2.mid (0, 0, 0, 1)
Romanticism_Romanticism_Beethoven_Symphonie8_Opus93_Mvt4-lucarelli.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Lauda_Sion_Salvatorem-1c.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_SON23.mid (0, 1, 0, 0)
bepeace_ye_make_me_spill_my_ale.mid (0, 1, 0, 0)
2336cr29g.mid (0, 1, 0, 0)
vive_le_roy.mid (1, 0, 0, 0)
1052czerny34.mid (0, 0, 0, 1)
Romanticism_Romanticism_Bizet_bizet_carmen_15.mid (0, 0, 0, 1)
Classicism_Classicism_Haydn_2804hays94n2.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_WTCPRE22.mid (0, 0, 0, 1)
hungary1.mid (0, 1, 0, 0)
Romanticism_Post-romanticism_Mahler_1394mahl4mov1.mid (1, 0, 0, 0)
Romanticism_Romanticism_Schubert_shubavem.mid (1, 0, 0, 0)
Baroque_Baroque-Middle_Rosenmuller_07son_m.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR14-O_Vos_Omnes-t.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_bjs99014.mid (1, 0, 0, 0)
2279laconsolreg.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_TR06-Seniores_Populi-s.mid (1, 0, 0, 0)
PA6.mid (0, 0, 0, 1)
Romanticism_Romanticism_Schubert_Var_on_Anselm_Huttenbrenner_in_Am_D.576.4.mid (0, 0, 0, 1)
moza_k525_4.mid (1, 0, 0, 0)
O_Quam_Gloriosum_2_Gloria_b.mid (0, 1, 0, 0)
Romanticism_Romanticism_Mendelssohn_Eli02.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_Arriaga_Arrgescl.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_German_962choreg.mid (0, 0, 0, 1)
SUS_ALL2.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_jsbos21.mid (1, 0, 0, 0)
Ascendens_Christus_In_Altum_6_Agnus_Dei_1s.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_8thSymph_SYM8_F_1.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Benedictus_Dominus.mid (1, 0, 0, 0)
mozart_m.mid (0, 0, 0, 1)
813czerny1reg.mid (0, 0, 0, 1)
262car_ante.mid (0, 0, 0, 1)
clementi_sonatina_gradus_16.mid (0, 1, 0, 0)
Romanticism_Romanticism_Brahms_BRAHMS_R1.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Praetorius_praetorius-est_ist_ein_ros.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ave_Regina-1-Kyrie-1c.mid (1, 0, 0, 0)
mozart_requiem_04_rex_tremendae.mid (0, 1, 0, 0)
arias_kv518.mid (0, 0, 1, 0)
Binchois6.mid (0, 1, 0, 0)
Romanticism_Romanticism_Burgmuller_1127burgmul7reg.mid (0, 0, 0, 1)
DANHON6.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR09-Animam_Meam_Dilectam-s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Middle_Janequin_La_Guerre_Clement_Janequin.mid (1, 0, 0, 0)
Romanticism_Romanticism_Schubert_1266d960m3.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_jesjoy.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_OD-01-Taedet_Animam_Meam-s.mid (1, 0, 0, 0)
Mozart_Sonata14Movement1.mid (0, 0, 0, 1)
trumpets.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Haendel_handel05.mid (1, 0, 0, 0)
gabrieli_surrexit_christus.mid (1, 0, 0, 0)
XXCentury_XX-Nationalism_Bartok_bagatelle_op11_no3.mid (0, 0, 0, 1)
Quam_Pulchri_Sunt_2_Gloria_b.mid (0, 1, 0, 0)
Le_Nozze_Di_Figaro_Di_W.A.Mozart_Voi_Che_Sapete.mid (1, 0, 0, 0)
round_roundel.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_01Wachet_auf_ruft_uns_die_Stimme.mid (0, 1, 0, 0)
Renaissance_Renaissance-Early_Escobar_pasame_por_dios_varquero.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Salve-2-Gloria-3s.mid (1, 0, 0, 0)
Classicism_Classicism_Haydn_hydn31_2.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_Symphony35-41-013-mok550m2.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR16-Astiterunt-Reges.mid (1, 0, 0, 0)
Romanticism_Romanticism_Brahms_Waltzes_Op.39_No.16_in_C#m.mid (0, 0, 0, 1)
arias_kv519.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Vexilla_Regis_More_Hispano-t.mid (1, 0, 0, 0)
XXCentury_Impressionism_Debussy_debussy-estampes_jardin_pluie.mid (0, 0, 0, 1)
Classicism_Classicism_Mozart_arias-004-vamodi.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_jsbwv541.mid (1, 0, 0, 0)
Asperges_Me_b.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Falsobordon-2-s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Middle_Gervaise_bransle_gay_V.mid (1, 0, 0, 0)
monteverdi_morfeo_ecco_pur.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Haendel_C_maior_3_adagio.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Laetatus_Sum-4-Sanctus_y_Benedictus.mid (1, 0, 0, 0)
Romanticism_Romanticism_Brahms_440symph2-3.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Alma_Redemptoris-5-Agnus_Dei-2b.mid (1, 0, 0, 0)
haycelc3.mid (0, 1, 0, 0)
Iste_Confessor_b.mid (0, 1, 0, 0)
O_Magnum_Mysterium_3_Credo_b.mid (0, 1, 0, 0)
mozart20.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_mozart18.mid (1, 0, 0, 0)
Puccini_Tosca_3.mid (1, 0, 0, 0)
AveMariaVictoria.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_mz_333_1.mid (0, 0, 0, 1)
XXCentury_Impressionism_Debussy_gmclair.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_g2fug.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_Quia_Viderunt_Oculi-c.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Vivaldi_gp_v02.mid (1, 0, 0, 0)
pravol12.mid (1, 0, 0, 0)
Romanticism_Romanticism_Brahms_Waltzes_Op.39_No.1_in_B.mid (0, 0, 0, 1)
FW024.mid (0, 0, 0, 1)
arias_kv520.mid (0, 0, 1, 0)
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-06-Agnus_Dei-s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Palestrina_2155gpbndcts.mid (1, 0, 0, 0)
mozart_lieder_gesellenreise.mid (0, 1, 0, 0)
Romanticism_Romanticism_Chopin_Nocturne_No15_in_Fm_Op.55_Nocturne_No1.mid (0, 1, 0, 0)
Super_Flumina_Babylonis_1b.mid (0, 1, 0, 0)
come_again.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_German_1280puck2reg.mid (0, 0, 0, 1)
Classicism_Classicism_Mozart_mozhorn2.mid (1, 0, 0, 0)
gabrieli_pian_e_forte.mid (1, 0, 0, 0)
blow_thy_horne_hunter.mid (1, 0, 0, 0)
2150boh2no1.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_bjs0978c.mid (0, 0, 1, 0)
Baroque_Baroque-Late_Bach_BWV810G.mid (0, 1, 0, 0)
XXCentury_XX-Nationalism_Nielsen_symp_no2_finale.mid (0, 1, 0, 0)
BR_120B3.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_Ave_Regina-6-Agnus_Dei-1t.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Vivaldi_Antonio_Vivaldi_Four_Seasons_Spring.mid (0, 0, 1, 0)
ALKANCHM.mid (0, 0, 0, 1)
Romanticism_Romanticism_Heller_2159melody8reg.mid (0, 0, 0, 1)
Light_Character_polka_Stra.MID (1, 0, 0, 0)
dowland_farwell.mid (1, 0, 0, 0)
mozk74a4.mid (0, 0, 0, 1)
schub04.mid (1, 0, 0, 0)
Romanticism_Romanticism_Delibes_Delibes_La_Valse.mid (1, 0, 0, 0)
Romanticism_Romanticism_Gounod_1194goun-unk.mid (1, 0, 0, 0)
XXCentury_XX-Nationalism_Tarrega_tarrega_preludio_no1.mid (1, 0, 0, 0)
Palestrina_Kyrie_Papae_Marcelli.mid (1, 0, 0, 0)
Romanticism_Romanticism_Chopin_Prelude_Op28_No11_in_B_Dragon_Fly.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_bachmen7_v2.mid (0, 1, 0, 0)
mozart_requiem_11_benedictus.mid (0, 1, 0, 0)
Baroque_Baroque-Middle_Blow_johnblow.mid (0, 1, 0, 0)
lasso_gallans.mid (1, 0, 0, 0)
Gloria_Palestrina_S.mid (1, 0, 0, 0)
kodaly32.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Purcell_purcell1.mid (1, 0, 0, 0)
Classicism_Pre-classicism_Scarlatti_scarlatti_gia_il_sole_dal_gange.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ave_Regina-2-Gloria-1t.mid (1, 0, 0, 0)
mozhrn3.mid (0, 0, 0, 1)
XXCentury_XX-Nationalism_Holst_FIRST-2.mid (1, 0, 0, 0)
csonatam.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_O_Decus_Apostolicum.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Quicumque_Christum_Quaeritis-s.mid (0, 0, 1, 0)
haydntc.mid (0, 1, 0, 0)
BR_120A3.mid (0, 0, 0, 1)
La_Boheme_Di_G._Puccini_Si_Mi_Chiamano_Mimi.mid (0, 0, 0, 1)
Romanticism_Romanticism_Beethoven_6thSymph_6SYMPH_4.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_jsbos12.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_mozart23.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_Sousa_washpost.mid (1, 0, 0, 0)
548agnus.mid (1, 0, 0, 0)
clementi_sonatina_no6parta_3.mid (0, 0, 0, 1)
Leroy_Anderson_Blue_tango.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Magnificat_Septimi_Toni-impares.mid (1, 0, 0, 0)
schub01.mid (1, 0, 0, 0)
PragueSymphony38_K504_1st_mvt_Mozart_b.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_moz330_2.mid (0, 0, 0, 1)
schub06.mid (1, 0, 0, 0)
queenofthenight.mid (0, 0, 0, 1)
brahms03.mid (1, 0, 0, 0)
mozsonata.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_Simile_Est_Regnum_Coelorum-4-Sanctus-s.mid (1, 0, 0, 0)
branle_lofficiale.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_wtc1092.mid (1, 0, 0, 0)
handel09.mid (1, 0, 0, 0)
Sonata_c.Mid (0, 1, 0, 0)
254BOH1.mid (0, 0, 0, 1)
Verdi.G_La_Traviata_Addio_Del_Passato.mid (0, 0, 0, 1)
Romanticism_Romanticism_Liszt_1558earlking.mid (0, 0, 0, 1)
Dufay_Lamentio_Sanctae_Matris_Ecclesiae.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR07-Tamquam_Ad_Latronem-s.mid (1, 0, 0, 0)
Pietro_Mascagni_Cavalleria_Rusticana_Preludio_In_Dialetto_Siciliano.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_bjs958.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_arias-4-508_2.mid (1, 0, 0, 0)
XXCentury_Impressionism_Debussy_012_debima04.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_Toccata_e_fuga.mid (0, 1, 0, 0)
mozart_s.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_bjs0986b.mid (0, 0, 0, 1)
Goldberg_Variation_#1_Alle.MID (0, 0, 0, 1)
Baroque_Baroque-Late_Haendel_handms44.mid (1, 0, 0, 0)
Romanticism_Romanticism_Wolf_wolf_2_einklang.mid (1, 0, 0, 0)
831czerny2eg.mid (0, 1, 0, 0)
Romanticism_Post-romanticism_Scriabin_etude_op56_no4.mid (0, 0, 0, 1)
Magnificat_Tertii_Toni_impares_1t.mid (1, 0, 0, 0)
mozart_p.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_Requiem_a_4_voces-03-Graduale-c.mid (1, 0, 0, 0)
Renaissance_Renaissance-Middle_Senfl_wohl_kumbt_der_mai_i.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_5thSymph_BEET5M4.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_106.mid (1, 0, 0, 0)
XXCentury_Impressionism_Debussy_debussy-prelude_1livre_08.mid (0, 1, 0, 0)
CaprichoArabe.mid (0, 1, 0, 0)
Monostatos.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_2018mozk299no2.mid (1, 0, 0, 0)
Palestrina_Super_flumina_Babilonis.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_127.mid (0, 0, 0, 1)
Romanticism_Romantic-Nationalism_Moszkowski_2370mmel.mid (0, 0, 0, 1)
morley_april.mid (1, 0, 0, 0)
valkry.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Pachelbel_trumpet_quartet_canon.mid (0, 0, 1, 0)
Romanticism_Post-romanticism_Bruch_ADAGOP26.mid (0, 0, 0, 1)
Romanticism_Post-romanticism_Saint_Saens_gp_danse.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Nunc_Dimittis.mid (1, 0, 0, 0)
FW252.mid (0, 0, 0, 1)
Classicism_Pre-classicism_Boccherini_Boccherini_min.mid (1, 0, 0, 0)
33apasnato.mid (0, 1, 0, 0)
SV09_Nisi_Dominus_1s.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_Symphony35-41-6-jupitmen.mid (1, 0, 0, 0)
moz_con.mid (0, 0, 0, 1)
arias_004_mozartk1.mid (0, 1, 0, 0)
brahms04.mid (1, 0, 0, 0)
XXCentury_Neoclassicism_Stravinsky_2809stravinsky2.mid (1, 0, 0, 0)
bach07.mid (1, 0, 0, 0)
Romanticism_Romanticism_Liszt_Au_Bord_Dune_Source.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Haendel_fireworks-menuet1.mid (1, 0, 0, 0)
boh2_2.mid (0, 1, 0, 0)
Romanticism_Romanticism_Schumann_811scn15_5.mid (0, 0, 0, 1)
arias_kv531.mid (0, 1, 0, 0)
MozartNo01.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_Symphonie8_Opus93_Mvt1-viens.mid (1, 0, 0, 0)
pragav4.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_294jsb0803.mid (0, 0, 0, 1)
ALKN61N4.mid (0, 0, 0, 1)
Jesu_Joy_of_Mans_Desiring_Bach.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Jesu_Nostra_Redemptio-s.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Vivaldi_verano_vivaldi.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_Mozart-minuet-k2-2.mid (0, 1, 0, 0)
arias_kv530.mid (1, 0, 0, 0)
Classicism_Classicism_Haydn_hay28_2.mid (1, 0, 0, 0)
mozk218b.mid (0, 0, 1, 0)
XXCentury_Impressionism_Debussy_013_apresmid.mid (1, 0, 0, 0)
Romanticism_Romanticism_Brahms_jbwaltz3-op39.mid (1, 0, 0, 0)
Letaniae_De_Beata_Virgine_1b.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_TR11-Iesum_Tradidit_Impius.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_LJ8-Aleph_Quomodo_Obscuratum-2s.mid (1, 0, 0, 0)
cannon_d_2.mid (1, 0, 0, 0)
hoboeckentanz.mid (1, 0, 0, 0)
Classicism_Classicism_Haydn_hay-p38b.mid (0, 0, 0, 1)
hun3.mid (0, 0, 0, 1)
io_non_compro_pi_speranza.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_Barbieri_Barbieri_barberillo.mid (1, 0, 0, 0)
Mozart_W.a._Dans_Un_Bois_Solitaire.mid (0, 1, 0, 0)
Renaissance_Renaissance-Late_Victoria_Gaude_Maria_Virgo-b.mid (1, 0, 0, 0)
mozart_requiem_09_hostias.mid (0, 1, 0, 0)
x.cgi_mid_mozart_wamk357.mid (0, 0, 0, 1)
Classicism_Classicism_Mozart_Symphony35-41-012-mok543m1.mid (1, 0, 0, 0)
Romanticism_Post-romanticism_Messager_2906mirette13.mid (0, 0, 0, 1)
Romanticism_Romanticism_Mendelssohn_GMMVIOL_2.mid (1, 0, 0, 0)
Romanticism_Romanticism_Chopin_op_67_04.mid (0, 1, 0, 0)
870czerny7reg.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Victoria_LJ6-Aleph_Ego_Vir-2c.mid (1, 0, 0, 0)
mozart_o.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_BWV818.mid (0, 0, 0, 1)
mozk313.mid (0, 1, 0, 0)
Ascendens_Christus_In_Altum_2_Gloria_1s.mid (1, 0, 0, 0)
Baroque_Baroque-Late_Bach_3PART_05.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_Prelue#3.mid (0, 1, 0, 0)
Romanticism_Romanticism_Strauss_Johann_fledermausquadrille.mid (0, 0, 0, 1)
mozart_requiem_02_dies_irae.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_BWV807B.mid (0, 0, 0, 1)
Romanticism_Post-romanticism_Bruckner_bruckner_locus_iste.mid (1, 0, 0, 0)
982czerny11reg.mid (0, 0, 0, 1)
Romanticism_Romantic-Nationalism_German_824princereg.mid (0, 0, 0, 1)
889czerny8reg.mid (0, 1, 0, 0)
Se_Vuol_Ballare_Signor_Contino.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-4-Sanctus-b.mid (1, 0, 0, 0)
clementi_sonatina_gradus_21.mid (0, 0, 0, 1)
Romanticism_Romantic-Nationalism_Tchaikovsky_nutcrac1.mid (1, 0, 0, 0)
LJ6_Aleph_Ego_Vir_1c.mid (1, 0, 0, 0)
clementi_sonatina_no5parta.mid (0, 0, 0, 1)
XXCentury_XX-Nationalism_Bartok_Bartok_Roumanian-4.mid (0, 0, 0, 1)
Classicism_Classicism_Mozart_figovert.mid (1, 0, 0, 0)
Romanticism_Romanticism_Beethoven_3rdSymph_3RD2.mid (1, 0, 0, 0)
susato_pour_quoy.mid (1, 0, 0, 0)
viv_el_gran_re_don_fernando.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Haendel_Mes53b.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_arias-kv468.mid (0, 1, 0, 0)
Bizet_Habanera.kar (1, 0, 0, 0)
dowland_my_thoughts.mid (1, 0, 0, 0)
brwlz_09.mid (0, 0, 0, 1)
Baroque_Baroque-Early_Marini_op22_zarab_m.mid (0, 1, 0, 0)
1096czerny15reg.mid (0, 0, 0, 1)
pavanne_est_il_conclud.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Trahe_Me_Post_Te-3-Credo-1c.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_moz487_7.mid (1, 0, 0, 0)
dufay0.mid (1, 0, 0, 0)
mozmar.mid (0, 1, 0, 0)
XXCentury_Expressionism_Schoenberg_pierrot_lunaire_17_parodie.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_wtc1082.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Magnificat_Secundi_Toni-impares-s.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ecce_Dominus_Veniet.mid (1, 0, 0, 0)
Classicism_Classicism_Mozart_2025pianos3no2.mid (1, 0, 0, 0)
952czerny9reg.mid (0, 0, 0, 1)
Renaissance_Renaissance-Middle_Susato_hoboeckentanz.mid (1, 0, 0, 0)
172.mid (0, 0, 0, 1)
Renaissance_Renaissance-Late_Praetorius_spagnoletta_xxvii.mid (1, 0, 0, 0)
soy_contento_y_vos_servido.mid (1, 0, 0, 0)
lasso_matona_mia_cara.mid (1, 0, 0, 0)
XXCentury_Impressionism_Debussy_debussy-prelude_1livre_06.mid (0, 0, 0, 1)
Air_On_The_G_String.mid (1, 0, 0, 0)
mozk466b.mid (0, 0, 0, 1)
clementi_sonatina_gradus_17.mid (0, 0, 0, 1)
Baroque_Baroque-Late_Bach_jesujoyofmansdesiring.mid (1, 0, 0, 0)
Romanticism_Romantic-Nationalism_Rimsky_Korsakov_rimsky_korsakov_song_of_india.mid (0, 1, 0, 0)
Baroque_Baroque-Late_Bach_2part09.mid (0, 0, 0, 1)
holborne_my_lord_of_oxenford.mid (1, 0, 0, 0)
Renaissance_Renaissance-Late_Victoria_Ascendens_Christus_In_Altum-2-Gloria-t.mid (1, 0, 0, 0)
Romanticism_Romanticism_Chopin_Nocturne_No7_in_C#m_Op.27_Nocturne_No1.mid (0, 0, 0, 1)
Romanticism_Romanticism_Brahms_14.mid (0, 1, 0, 0)
1412turan2.mid (0, 0, 0, 1)
760fiveroma.mid (0, 0, 0, 1)
dowland_say_love_if_ever.mid (0, 0, 1, 0)
